Feature1,Feature2,Feature3,Feature4
-2.1626237150122933,1.7782380618228824,-0.4420217864325954,6.589541998585197
10.103006772395256,-2.744339658082088,5.632342045835249,-0.01008905502510904
9.59976537848847,-2.020375656685671,7.8438319610133025,1.409038842683262
7.300652078173262,-2.4729163467549133,7.883411284697159,1.262702897578679
1.5382831844606768,3.295877524164492,1.3793758274318613,0.4844466315861288
0.769295603622831,3.7404779681844755,2.7325134378492484,0.865752584303796
0.04352916775211724,3.0407189783461144,2.5077566140725245,0.9955598053505639
9.347660520730358,-3.4012769865191235,6.101180220799535,0.5938691179658496
1.5188808620452914,5.0197262208853815,-0.939345338794741,1.7786012210189084
0.5893992316958485,3.7934945878147612,2.239193015773188,0.5121738995623286
1.0314414333267268,4.602764783567408,3.703771531701057,-0.652350529420211
7.782098338632654,-2.8931713134317176,4.258274020218197,0.2986767276223786
-1.6579673367050443,3.184639049133075,-0.7222802510439718,7.9475824237357955
-1.0322506939640053,4.222331651240432,-1.776891130435052,8.364840163287374
1.2101061383318532,3.164587467473928,2.0448676523183504,0.37672426326423925
9.405947522073241,-2.3758779587913788,4.567206876310616,1.0850973875688106
10.215946090394318,-0.6818953552484628,4.288995267924467,-0.6561250801436289
-2.7106035056533626,5.241987601071612,-1.617647761323407,7.799844572800427
-3.30349654116726,3.2304548930463803,-1.768232020828908,7.131939005597404
-1.299173018268539,3.4447948615235937,-1.3999013069174597,7.576575247984223
-0.9600097273000119,4.492565924242219,2.5791585452670835,0.9860857469825982
2.108275212223825,3.7428063243166334,0.6923265742248683,0.10590714429447246
-1.852001935452434,2.2624225741976813,-0.2079545295730647,6.988618519356748
10.48099461987709,-0.9774084554199647,4.804639138944128,0.8295749294644144
1.0031486312888878,3.2180837908505406,1.4283797774701288,2.296620542565244
1.9416297475156172,3.6035788485658404,1.899759976512567,0.9440250766252206
-0.7119599492249371,4.191321344888837,1.5227776022238102,1.5427189333978137
8.833045884802779,-4.109047209496797,4.735763575981501,-0.5338947585305076
-1.327908402643134,2.216497068788804,-1.9257715143866267,7.368022196922935
0.6441678011976699,3.582356031876634,1.606500508327379,-0.8465240966160184
-1.9553016475963492,1.7083955510773425,-1.445589951277398,8.346065571179226
-1.9446541005399518,2.610707700239779,-0.977937600009009,7.841605477880459
8.7787605874041,-1.4731428330572824,3.3088408434394245,0.136213808901197
-0.6963123335765287,2.8071184029207172,-2.2547419985380883,7.048628452331037
